which football club does Alan_PULIDO play for ?	Tigres_UANL	Alan_PULIDO#plays_in_club#Tigres_UANL#<end>#Tigres_UANL	Tigres_UANL/	Alan_PULIDO#plays_in_club#Tigres_UANL///Alan_PULIDO#plays_position#Forward///Alan_PULIDO#is_aged#23///Alan_PULIDO#wears_number#11///Alan_PULIDO#plays_for_country#Mexico///Tigres_UANL#is_in_country#Mexico
what position does Joel_CAMPBELL play ?	Forward	Joel_CAMPBELL#plays_position#Forward#<end>#Forward	Forward/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
what is the age of Joel_CAMPBELL ?	21	Joel_CAMPBELL#is_aged#21#<end>#21	21/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
what is the jersey number of Joel_CAMPBELL ?	9	Joel_CAMPBELL#wears_number#9#<end>#9	9/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
which country is Joel_CAMPBELL from ?	Greece	Joel_CAMPBELL#plays_for_country#Greece#<end>#Greece	Greece/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
which country is the soccer team Olympiacos_Piraeus_FC based in ?	Greece	Olympiacos_Piraeus_FC#is_in_country#Greece#<end>#Greece	Greece/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
who plays professionally at Olympiacos_Piraeus_FC ?	Joel_CAMPBELL	Olympiacos_Piraeus_FC#plays_in_club_inverse#Joel_CAMPBELL#<end>#Joel_CAMPBELL	Joel_CAMPBELL/Jose_CHOLEVAS/Andreas_SAMARIS/Ioannis_MANIATIS/Konstantinos_MANOLAS/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
which player is from Greece ?	Joel_CAMPBELL	Greece#plays_for_country_inverse#Joel_CAMPBELL#<end>#Joel_CAMPBELL	Konstantinos_KATSOURANIS/Gordon_SCHILDENFELD/Andreas_SAMARIS/Ioannis_MANIATIS/Jose_CHOLEVAS/Samuel_INKOOM/Georgios_TZAVELAS/Panagiotis_GLYKOS/Dimitrios_SALPINGIDIS/Danijel_PRANJIC/Konstantinos_MANOLAS/Joel_CAMPBELL/Stefanos_KAPINO/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
name a soccer club in Greece ?	Olympiacos_Piraeus_FC	Greece#is_in_country_inverse#Olympiacos_Piraeus_FC#<end>#Olympiacos_Piraeus_FC	Panathinaikos_FC/Olympiacos_Piraeus_FC/FC_Platanias/PAOK_FC/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
where is the football club that Joel_CAMPBELL plays for ?	Greece	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC#is_in_country#Greece	Greece/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
name a soccer club that has a player from Greece ?	Olympiacos_Piraeus_FC	Greece#plays_for_country_inverse#Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC	Panathinaikos_FC/Olympiacos_Piraeus_FC/FC_Platanias/PAOK_FC/	Joel_CAMPBELL#plays_in_club#Olympiacos_Piraeus_FC///Joel_CAMPBELL#plays_position#Forward///Joel_CAMPBELL#is_aged#21///Joel_CAMPBELL#wears_number#9///Joel_CAMPBELL#plays_for_country#Greece///Olympiacos_Piraeus_FC#is_in_country#Greece
which prefessional football team does Antonio_CASSANO play for ?	Parma_FC	Antonio_CASSANO#plays_in_club#Parma_FC#<end>#Parma_FC	Parma_FC/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
what position does Antonio_CASSANO play ?	Forward	Antonio_CASSANO#plays_position#Forward#<end>#Forward	Forward/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
how old is Antonio_CASSANO ?	31	Antonio_CASSANO#is_aged#31#<end>#31	31/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
what number does Antonio_CASSANO wear ?	10	Antonio_CASSANO#wears_number#10#<end>#10	10/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
which national team does Antonio_CASSANO play for ?	Italy	Antonio_CASSANO#plays_for_country#Italy#<end>#Italy	Italy/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
which country is the soccer team Parma_FC based in ?	Italy	Parma_FC#is_in_country#Italy#<end>#Italy	Italy/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
who plays at the soccer club Parma_FC ?	Antonio_CASSANO	Parma_FC#plays_in_club_inverse#Antonio_CASSANO#<end>#Antonio_CASSANO	Walter_GARGANO/Marco_PAROLO/Antonio_CASSANO/Gabriel_PALETTA/Acquah_AFRIYIE/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
which country does Antonio_CASSANO play professional in ?	Italy	Antonio_CASSANO#plays_in_club#Parma_FC#is_in_country#Italy	Italy/	Antonio_CASSANO#plays_in_club#Parma_FC///Antonio_CASSANO#plays_position#Forward///Antonio_CASSANO#is_aged#31///Antonio_CASSANO#wears_number#10///Antonio_CASSANO#plays_for_country#Italy///Parma_FC#is_in_country#Italy
which club does Sofiane_FEGHOULI play for ?	Valencia_CF	Sofiane_FEGHOULI#plays_in_club#Valencia_CF#<end>#Valencia_CF	Valencia_CF/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
what position does Sofiane_FEGHOULI play ?	Forward	Sofiane_FEGHOULI#plays_position#Forward#<end>#Forward	Forward/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
what is the age of Sofiane_FEGHOULI ?	24	Sofiane_FEGHOULI#is_aged#24#<end>#24	24/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
what is the jersey number of Sofiane_FEGHOULI ?	10	Sofiane_FEGHOULI#wears_number#10#<end>#10	10/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
what is the nationality of Sofiane_FEGHOULI ?	Spain	Sofiane_FEGHOULI#plays_for_country#Spain#<end>#Spain	Spain/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
who plays professionally at Valencia_CF ?	Sofiane_FEGHOULI	Valencia_CF#plays_in_club_inverse#Sofiane_FEGHOULI#<end>#Sofiane_FEGHOULI	JOAO_PEREIRA/RICARDO_COSTA/Sofiane_FEGHOULI/Philippe_SENDEROS/Eduardo_VARGAS/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
which country does Sofiane_FEGHOULI play professional in ?	Spain	Sofiane_FEGHOULI#plays_in_club#Valencia_CF#is_in_country#Spain	Spain/	Sofiane_FEGHOULI#plays_in_club#Valencia_CF///Sofiane_FEGHOULI#plays_position#Forward///Sofiane_FEGHOULI#is_aged#24///Sofiane_FEGHOULI#wears_number#10///Sofiane_FEGHOULI#plays_for_country#Spain///Valencia_CF#is_in_country#Spain
which club does Juan_MATA play for ?	Manchester_United_FC	Juan_MATA#plays_in_club#Manchester_United_FC#<end>#Manchester_United_FC	Manchester_United_FC/	Juan_MATA#plays_in_club#Manchester_United_FC///Juan_MATA#plays_position#Forward///Juan_MATA#is_aged#26///Juan_MATA#wears_number#13///Juan_MATA#plays_for_country#England///Manchester_United_FC#is_in_country#England
what position does Juan_MATA play ?	Forward	Juan_MATA#plays_position#Forward#<end>#Forward	Forward/	Juan_MATA#plays_in_club#Manchester_United_FC///Juan_MATA#plays_position#Forward///Juan_MATA#is_aged#26///Juan_MATA#wears_number#13///Juan_MATA#plays_for_country#England///Manchester_United_FC#is_in_country#England
what is the age of Juan_MATA ?	26	Juan_MATA#is_aged#26#<end>#26	26/	Juan_MATA#plays_in_club#Manchester_United_FC///Juan_MATA#plays_position#Forward///Juan_MATA#is_aged#26///Juan_MATA#wears_number#13///Juan_MATA#plays_for_country#England///Manchester_United_FC#is_in_country#England
what number does Juan_MATA wear ?	13	Juan_MATA#wears_number#13#<end>#13	13/	Juan_MATA#plays_in_club#Manchester_United_FC///Juan_MATA#plays_position#Forward///Juan_MATA#is_aged#26///Juan_MATA#wears_number#13///Juan_MATA#plays_for_country#England///Manchester_United_FC#is_in_country#England
which country is Juan_MATA from ?	England	Juan_MATA#plays_for_country#England#<end>#England	England/	Juan_MATA#plays_in_club#Manchester_United_FC///Juan_MATA#plays_position#Forward///Juan_MATA#is_aged#26///Juan_MATA#wears_number#13///Juan_MATA#plays_for_country#England///Manchester_United_FC#is_in_country#England
where is the football club that Juan_MATA plays for ?	England	Juan_MATA#plays_in_club#Manchester_United_FC#is_in_country#England	England/	Juan_MATA#plays_in_club#Manchester_United_FC///Juan_MATA#plays_position#Forward///Juan_MATA#is_aged#26///Juan_MATA#wears_number#13///Juan_MATA#plays_for_country#England///Manchester_United_FC#is_in_country#England
which club does Xherdan_SHAQIRI play for ?	FC_Bayern_Muenchen	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen#<end>#FC_Bayern_Muenchen	FC_Bayern_Muenchen/	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen///Xherdan_SHAQIRI#plays_position#Midfielder///Xherdan_SHAQIRI#is_aged#22///Xherdan_SHAQIRI#wears_number#23///Xherdan_SHAQIRI#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what position does Xherdan_SHAQIRI play ?	Midfielder	Xherdan_SHAQIRI#plays_position#Midfielder#<end>#Midfielder	Midfielder/	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen///Xherdan_SHAQIRI#plays_position#Midfielder///Xherdan_SHAQIRI#is_aged#22///Xherdan_SHAQIRI#wears_number#23///Xherdan_SHAQIRI#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
how old is Xherdan_SHAQIRI ?	22	Xherdan_SHAQIRI#is_aged#22#<end>#22	22/	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen///Xherdan_SHAQIRI#plays_position#Midfielder///Xherdan_SHAQIRI#is_aged#22///Xherdan_SHAQIRI#wears_number#23///Xherdan_SHAQIRI#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what number does Xherdan_SHAQIRI wear ?	23	Xherdan_SHAQIRI#wears_number#23#<end>#23	23/	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen///Xherdan_SHAQIRI#plays_position#Midfielder///Xherdan_SHAQIRI#is_aged#22///Xherdan_SHAQIRI#wears_number#23///Xherdan_SHAQIRI#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
which country is Xherdan_SHAQIRI from ?	Germany	Xherdan_SHAQIRI#plays_for_country#Germany#<end>#Germany	Germany/	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen///Xherdan_SHAQIRI#plays_position#Midfielder///Xherdan_SHAQIRI#is_aged#22///Xherdan_SHAQIRI#wears_number#23///Xherdan_SHAQIRI#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
where is the football club that Xherdan_SHAQIRI plays for ?	Germany	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen#is_in_country#Germany	Germany/	Xherdan_SHAQIRI#plays_in_club#FC_Bayern_Muenchen///Xherdan_SHAQIRI#plays_position#Midfielder///Xherdan_SHAQIRI#is_aged#22///Xherdan_SHAQIRI#wears_number#23///Xherdan_SHAQIRI#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
which club does Javad_NEKOUNAM play for ?	Kuwait_SC	Javad_NEKOUNAM#plays_in_club#Kuwait_SC#<end>#Kuwait_SC	Kuwait_SC/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
what position does Javad_NEKOUNAM play ?	Midfielder	Javad_NEKOUNAM#plays_position#Midfielder#<end>#Midfielder	Midfielder/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
how old is Javad_NEKOUNAM ?	33	Javad_NEKOUNAM#is_aged#33#<end>#33	33/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
what is the jersey number of Javad_NEKOUNAM ?	6	Javad_NEKOUNAM#wears_number#6#<end>#6	6/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
which country is Javad_NEKOUNAM from ?	Kuwait	Javad_NEKOUNAM#plays_for_country#Kuwait#<end>#Kuwait	Kuwait/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
which country is the soccer team Kuwait_SC based in ?	Kuwait	Kuwait_SC#is_in_country#Kuwait#<end>#Kuwait	Kuwait/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
who plays at the soccer club Kuwait_SC ?	Javad_NEKOUNAM	Kuwait_SC#plays_in_club_inverse#Javad_NEKOUNAM#<end>#Javad_NEKOUNAM	Javad_NEKOUNAM/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
who plays for the Kuwait national football team ?	Javad_NEKOUNAM	Kuwait#plays_for_country_inverse#Javad_NEKOUNAM#<end>#Javad_NEKOUNAM	Javad_NEKOUNAM/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
which soccer club is based in Kuwait ?	Kuwait_SC	Kuwait#is_in_country_inverse#Kuwait_SC#<end>#Kuwait_SC	Kuwait_SC/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
where is the football club that Javad_NEKOUNAM plays for ?	Kuwait	Javad_NEKOUNAM#plays_in_club#Kuwait_SC#is_in_country#Kuwait	Kuwait/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
which professional foootball team has a player from Kuwait ?	Kuwait_SC	Kuwait#plays_for_country_inverse#Javad_NEKOUNAM#plays_in_club#Kuwait_SC	Kuwait_SC/	Javad_NEKOUNAM#plays_in_club#Kuwait_SC///Javad_NEKOUNAM#plays_position#Midfielder///Javad_NEKOUNAM#is_aged#33///Javad_NEKOUNAM#wears_number#6///Javad_NEKOUNAM#plays_for_country#Kuwait///Kuwait_SC#is_in_country#Kuwait
which football club does Wesley_SNEIJDER play for ?	Galatasaray_SK	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK#<end>#Galatasaray_SK	Galatasaray_SK/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
what position does Wesley_SNEIJDER play ?	Midfielder	Wesley_SNEIJDER#plays_position#Midfielder#<end>#Midfielder	Midfielder/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
how old is Wesley_SNEIJDER ?	30	Wesley_SNEIJDER#is_aged#30#<end>#30	30/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
what number does Wesley_SNEIJDER wear ?	10	Wesley_SNEIJDER#wears_number#10#<end>#10	10/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
which national team does Wesley_SNEIJDER play for ?	Turkey	Wesley_SNEIJDER#plays_for_country#Turkey#<end>#Turkey	Turkey/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
who is from the professional football team Galatasaray_SK ?	Wesley_SNEIJDER	Galatasaray_SK#plays_in_club_inverse#Wesley_SNEIJDER#<end>#Wesley_SNEIJDER	Fernando_MUSLERA/Didier_DROGBA/Wesley_SNEIJDER/Aurelien_CHEDJOU/Izet_HAJROVIC/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
who is from Turkey ?	Wesley_SNEIJDER	Turkey#plays_for_country_inverse#Wesley_SNEIJDER#<end>#Wesley_SNEIJDER	RAUL_MEIRELES/Jermaine_JONES/HUGO_ALMEIDA/Theofanis_GEKAS/Charles_ITANDJE/Izet_HAJROVIC/Alexandros_TZIOLIS/Emmanuel_EMENIKE/Haris_MEDUNJANIN/Dany_NOUNKEU/BRUNO_ALVES/Souleymane_BAMBA/Wesley_SNEIJDER/Sammy_NDJOCK/Aurelien_CHEDJOU/Senijad_IBRICIC/Didier_ZOKORA/Didier_DROGBA/Fernando_MUSLERA/Enoh_EYONG/Pierre_WEBO/Edin_VISCA/Ognjen_VRANJES/Dirk_KUYT/Godfrey_OBOABONA/Ousmane_DIARRASSOUBA/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
which country does Wesley_SNEIJDER play professional in ?	Turkey	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK#is_in_country#Turkey	Turkey/	Wesley_SNEIJDER#plays_in_club#Galatasaray_SK///Wesley_SNEIJDER#plays_position#Midfielder///Wesley_SNEIJDER#is_aged#30///Wesley_SNEIJDER#wears_number#10///Wesley_SNEIJDER#plays_for_country#Turkey///Galatasaray_SK#is_in_country#Turkey
which prefessional football team does Mario_MANDZUKIC play for ?	FC_Bayern_Muenchen	Mario_MANDZUKIC#plays_in_club#FC_Bayern_Muenchen#<end>#FC_Bayern_Muenchen	FC_Bayern_Muenchen/	Mario_MANDZUKIC#plays_in_club#FC_Bayern_Muenchen///Mario_MANDZUKIC#plays_position#Forward///Mario_MANDZUKIC#is_aged#28///Mario_MANDZUKIC#wears_number#17///Mario_MANDZUKIC#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what position does Mario_MANDZUKIC play ?	Forward	Mario_MANDZUKIC#plays_position#Forward#<end>#Forward	Forward/	Mario_MANDZUKIC#plays_in_club#FC_Bayern_Muenchen///Mario_MANDZUKIC#plays_position#Forward///Mario_MANDZUKIC#is_aged#28///Mario_MANDZUKIC#wears_number#17///Mario_MANDZUKIC#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what is the age of Mario_MANDZUKIC ?	28	Mario_MANDZUKIC#is_aged#28#<end>#28	28/	Mario_MANDZUKIC#plays_in_club#FC_Bayern_Muenchen///Mario_MANDZUKIC#plays_position#Forward///Mario_MANDZUKIC#is_aged#28///Mario_MANDZUKIC#wears_number#17///Mario_MANDZUKIC#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
what is the jersey number of Mario_MANDZUKIC ?	17	Mario_MANDZUKIC#wears_number#17#<end>#17	17/	Mario_MANDZUKIC#plays_in_club#FC_Bayern_Muenchen///Mario_MANDZUKIC#plays_position#Forward///Mario_MANDZUKIC#is_aged#28///Mario_MANDZUKIC#wears_number#17///Mario_MANDZUKIC#plays_for_country#Germany///FC_Bayern_Muenchen#is_in_country#Germany
